x,y,cluster_id
0.291567,0.940002,1
0.870162,0.583993,1
0.252279,1.088408,1
0.930999,0.478526,1
0.652738,0.766932,1
0.358001,0.324264,2
0.207725,0.471269,2
0.546020,0.068120,2
0.328386,0.428384,2
0.816329,0.564629,1
0.076364,1.066760,1
0.997162,0.336380,1
0.823425,0.663536,1
0.045789,1.039318,1
0.874329,0.489344,1
0.490069,0.071322,2
0.971344,0.064633,1
0.422807,0.366398,2
0.400134,0.218512,2
0.447462,0.283211,2
0.660233,0.902391,1
0.288880,1.025248,1
0.872011,0.091218,1
0.539981,0.012969,2
0.488911,0.960411,1
0.451656,0.236336,2
0.964752,0.169915,1
0.451346,0.845270,1
0.466281,0.204182,2
0.456973,0.309660,2
0.103130,0.379414,2
0.872140,0.544124,1
0.162923,0.985223,1
0.438562,0.945902,1
0.133982,0.974096,1
0.834406,0.658127,1
0.173940,1.025880,1
1.002432,0.417516,1
0.009611,0.535220,2
0.987627,0.109418,1
0.554738,0.851434,1
0.550757,0.849265,1
0.582320,0.851100,1
0.793213,0.712717,1
0.933732,0.364250,1
0.387277,0.294222,2
0.473141,0.065318,2
0.405436,0.846292,1
0.397012,0.203523,2
0.038236,0.463319,2
0.325571,0.470243,2
0.384241,0.222323,2
0.055143,0.415223,2
0.374132,0.310852,2
0.762511,0.687406,1
0.480642,0.107240,2
0.088766,1.020064,1
0.456219,0.215802,2
0.500826,0.846446,1
0.485088,0.871809,1
0.822818,0.389637,1
0.219258,0.379797,2
0.808647,0.566163,1
0.229165,0.980901,1
0.512376,0.050549,2
0.460932,0.288115,2
0.599566,0.016920,2
0.884602,0.163434,1
0.046449,0.525263,2
0.023323,0.449851,2
0.435331,0.280803,2
0.665447,0.547467,1
0.949411,0.089698,1
0.938367,0.168320,1
0.095994,0.461366,2
0.760499,0.681025,1
0.455390,0.170078,2
0.082155,0.949574,1
0.412146,0.336410,2
0.395384,0.949567,1
0.386558,0.110545,2
0.434168,0.340199,2
0.962948,0.413648,1
0.426648,0.286266,2
0.174075,0.443682,2
0.310936,0.444009,2
0.426823,0.141947,2
0.856440,0.572857,1
0.278449,1.022617,1
0.153541,0.471897,2
0.299950,0.827947,1
0.972176,0.238493,1
0.494106,0.159740,2
0.525756,0.103484,2
0.154298,0.965419,1
0.971810,0.141922,1
0.946335,0.334333,1
0.226086,1.015181,1
0.334334,0.387012,2
0.675156,0.784169,1
0.841638,0.463916,1
0.346609,0.915275,1
0.382321,0.453671,2
0.188834,0.990716,1
0.781652,0.534608,1
0.015322,0.435795,2
0.798619,0.590205,1
0.727608,0.737988,1
0.113333,0.546405,2
0.493970,0.952924,1
1.001667,0.001355,1
0.930460,0.376156,1
0.051104,0.583802,2
0.579629,0.681635,1
0.436665,0.162786,2
0.459693,0.165937,2
0.317180,0.933449,1
0.493834,0.060918,2
0.612446,0.756922,1
0.483765,0.028739,2
0.076526,0.438662,2
0.035752,0.468208,2
0.636479,0.826603,1
0.331666,0.301074,2
0.230549,0.534165,2
0.495260,0.157736,2
0.305567,0.829603,1
0.091619,1.024591,1
0.864184,0.366020,1
0.403864,1.001402,1
0.334154,0.453528,2
0.383952,0.295215,2
0.493913,0.145009,2
0.623526,0.795291,1
0.548079,0.765767,1
0.923797,0.407490,1
0.478828,0.089590,2
0.187633,1.030531,1
0.302201,0.346503,2
0.075011,0.436019,2
0.191179,0.439937,2
0.299374,0.512521,2
0.211633,0.534635,2
0.935127,0.300188,1
0.974542,0.138366,1
0.050272,0.556290,2
0.173024,0.466374,2
0.998082,0.420597,1
0.397685,0.287713,2
0.475206,0.186913,2
0.486719,0.097174,2
0.998799,0.228151,1
0.372078,0.221038,2
0.815473,0.452976,1
0.769241,0.673939,1
0.174468,0.505302,2
0.176882,0.473911,2
0.298526,1.028694,1
0.372782,0.898605,1
0.342035,0.227284,2
0.321855,0.312159,2
0.367596,0.310487,2
0.753747,0.586023,1
0.249572,0.396349,2
0.260308,0.426426,2
0.526337,0.881344,1
1.038108,0.103621,1
0.315285,0.314577,2
0.712014,0.708422,1
0.276012,1.022012,1
0.837219,0.530990,1
0.305175,0.481642,2
0.206939,0.994174,1
0.440822,0.108335,2
0.110913,0.457786,2
0.956983,0.183823,1
0.682095,0.680961,1
0.393397,0.325478,2
0.598503,0.792725,1
0.481783,0.269711,2
0.403660,0.022279,2
0.916624,0.251848,1
0.165594,1.023061,1
0.457342,0.150182,2
0.018888,0.537974,2
0.528941,0.004379,2
0.844233,0.364899,1
0.870728,0.423248,1
0.159076,1.035333,1
0.093786,0.591593,2
0.146918,0.453419,2
0.695055,0.737207,1
0.297450,0.931092,1
0.856104,0.615144,1
0.404289,0.869653,1
0.039006,0.545002,2
0.134407,0.552581,2
0.338344,1.004308,1
0.336594,0.285355,2
0.973059,0.316644,1
0.190980,1.043852,1
0.677717,0.773423,1
0.398787,0.248336,2
1.004793,0.112387,1
0.980447,0.320547,1
0.225708,0.457107,2
0.874639,0.227733,1
0.190064,0.468183,2
0.373964,0.089749,2
0.797618,0.540175,1
0.634691,0.722357,1
0.349715,0.824605,1
0.717008,0.561609,1
0.541472,0.009329,2
0.305139,0.444664,2
0.709710,0.701462,1
0.054993,0.478502,2
0.157405,0.987049,1
-0.007497,0.382597,2
0.936220,0.381131,1
0.953319,0.341319,1
0.359556,0.277760,2
0.194723,0.378532,2
0.268248,0.994259,1
0.960954,0.000014,1
1.043443,0.238279,1
0.879169,0.398817,1
0.328624,0.345459,2
0.435545,0.316764,2
0.475092,0.091959,2
0.222797,0.480875,2
0.407070,0.170257,2
0.115035,0.956531,1
0.387628,0.405487,2
0.312605,0.336935,2
0.954079,0.246646,1
0.892149,0.240088,1
0.511515,0.124157,2
0.169568,0.993428,1
0.127658,0.442609,2
0.494719,0.212751,2
0.217652,0.996751,1
0.238450,0.403398,2
0.931024,0.160286,1
0.397726,0.155699,2
0.205315,0.254546,2
0.239464,0.438175,2
0.404564,0.326495,2
0.052603,0.475532,2
0.373651,0.256525,2
0.039824,0.492340,2
0.502809,0.256310,2
0.072691,0.540560,2
0.137613,0.507567,2
0.388566,0.371433,2
0.229715,0.864613,1
0.357725,0.404495,2
0.540586,0.160004,2
0.367774,0.911310,1
0.206672,1.006166,1
0.182130,0.950535,1
0.118566,0.469094,2
0.784293,0.566609,1
0.506527,0.840226,1
0.175581,0.451791,2
0.204954,1.046760,1
0.948338,0.295147,1
0.599856,0.792943,1
0.408372,0.959722,1
0.983016,0.205979,1
0.025559,0.470898,2
0.402810,0.250509,2
1.044795,0.060063,1
0.153219,1.008944,1
0.447274,0.011993,2
0.467256,0.122688,2
0.465391,0.079818,2
0.424152,0.087164,2
0.434446,0.216544,2
0.185474,1.046197,1
0.053321,1.029294,1
0.283537,0.379055,2
0.288259,0.938005,1
0.904934,0.586726,1
0.036469,0.993103,1
0.600307,0.143703,2
0.493890,0.805648,1
0.474038,0.305491,2
0.169519,0.363740,2
0.330182,0.400266,2
0.181766,0.388290,2
0.289823,0.428827,2
0.229737,0.357524,2
0.572296,0.835082,1
0.324086,0.391175,2
0.515895,0.095783,2
0.256740,0.372186,2
0.054055,0.452612,2
0.025283,0.504492,2
0.501194,0.215706,2
1.053441,0.072028,1
0.196667,0.495007,2
0.280289,0.392187,2
1.005279,0.356864,1
0.507743,0.243482,2
-0.005882,0.463975,2
0.252911,0.447954,2
0.882405,0.468957,1
0.625904,0.773715,1
0.007403,0.521181,2
0.409878,0.349031,2
0.533939,0.140722,2
0.125521,0.389338,2
0.215615,0.403390,2
0.423064,0.255901,2
0.257949,0.928254,1
0.225151,1.022868,1
0.948308,0.172326,1
0.134265,0.419509,2
0.324333,0.400969,2
0.909676,0.080802,1
0.410733,0.158539,2
0.430745,0.215908,2
0.451873,0.371433,2
0.715644,0.768787,1
1.030005,0.294618,1
0.231297,0.359931,2
0.995347,0.315328,1
0.148638,0.595336,2
0.737442,0.595237,1
0.493374,0.163769,2
1.008013,0.408635,1
0.206143,0.432379,2
0.340991,0.997574,1
0.637969,0.217324,2
0.457611,0.133895,2
0.973192,0.359371,1
0.201976,0.922836,1
0.283625,0.963411,1
0.742697,0.533964,1
0.548100,0.184981,2
0.363364,0.403910,2
1.052384,0.201827,1
0.939339,0.270648,1
0.055581,0.573087,2
0.185369,1.014458,1
0.405605,0.332100,2
0.094579,1.052504,1
0.158479,1.013775,1
0.289957,0.410964,2
0.505963,0.153684,2
0.093469,0.936529,1
0.374628,0.396314,2
0.077828,0.984106,1
0.116148,0.975617,1
0.452992,0.292198,2
0.293562,0.416579,2
0.412079,0.066957,2
0.378102,0.903346,1
1.082987,0.123609,1
0.167281,0.438137,2
0.766463,0.682332,1
0.655209,0.755209,1
0.338764,0.354882,2
0.698319,0.651276,1
0.947433,0.045104,1
0.247588,0.375743,2
0.126484,0.562549,2
1.045002,0.191873,1
1.019713,0.022176,1
0.764583,0.760061,1
0.378340,0.245518,2
0.104107,0.485648,2
1.021379,0.151741,1
0.516329,0.828447,1
0.856016,0.240482,1
0.862831,0.434650,1
0.678743,0.709792,1
0.288224,0.408498,2
0.503397,0.004146,2
0.249651,0.986930,1
0.533356,0.065822,2
0.309990,0.470319,2
0.490953,0.857372,1
0.429826,0.231300,2
0.528063,0.876933,1
0.964488,0.228413,1
0.918807,0.319813,1
0.626814,0.887745,1
0.024091,0.536775,2
0.043885,0.551897,2
0.030383,0.403277,2
0.178038,0.360408,2
0.513290,0.037606,2
0.447029,0.165495,2
0.675868,0.673862,1
0.087656,0.933655,1
1.008967,0.207386,1
1.044529,0.249443,1
0.927642,0.357262,1
0.476092,0.137289,2
0.147694,0.554626,2
0.219818,0.961060,1
0.536814,0.873774,1
0.098374,0.477526,2
0.176289,0.510126,2
0.763983,0.536746,1
0.109318,0.988817,1
0.958217,0.219207,1
0.333698,0.273704,2
0.547612,0.045438,2
0.535764,0.059242,2
0.663074,0.732207,1
0.060295,0.470140,2
0.937786,0.193708,1
0.848912,0.487649,1
0.557530,0.168300,2
0.783621,0.576977,1
0.179362,0.482694,2
0.671070,0.679863,1
0.109494,0.468265,2
0.933108,0.005827,1
0.935796,0.456387,1
0.966614,0.244845,1
0.708120,0.686735,1
0.616901,0.770187,1
0.277611,0.307963,2
0.507237,0.053496,2
0.324176,0.997494,1
0.513427,0.186904,2
0.109987,0.940050,1
0.088353,0.500244,2
0.932534,0.681765,-1
0.262904,0.508276,2
0.081862,0.451790,2
0.273926,0.387475,2
0.410938,0.305832,2
0.418779,0.260717,2
0.700580,0.701684,1
0.980354,0.126369,1
0.106078,0.421422,2
0.408209,0.769205,1
0.511168,0.738910,1
0.540852,0.062572,2
0.540996,0.800570,1
0.002539,0.418461,2
0.461320,0.210014,2
0.278678,0.400735,2
0.817172,0.408050,1
1.043193,0.127118,1
0.070155,1.020263,1
0.212694,0.916228,1
0.185804,0.421608,2
0.236175,0.963817,1
0.243106,0.881018,1
0.334443,0.355940,2
0.645279,0.767045,1
0.517636,0.064012,2
0.352406,1.038603,1
0.320786,0.519009,2
0.429471,0.259826,2
0.375015,0.173049,2
0.886391,0.398538,1
0.326627,0.956234,1
0.164525,0.560467,2
0.474623,0.863922,1
0.755595,0.661783,1
0.113351,0.984902,1
0.409124,0.478847,2
0.769547,0.654121,1
0.162262,0.420268,2
0.915088,0.554233,1
0.424260,0.193054,2
0.522459,0.072156,2
0.496336,0.097237,2
0.555482,0.023124,2
0.496114,0.878241,1
0.017842,0.954370,1
0.028652,0.568390,2
0.935234,0.301139,1
0.836691,0.567496,1
0.484539,0.003848,2
0.456775,0.251218,2
0.416917,0.264797,2
0.261229,0.462287,2
0.478897,0.011946,2
0.084719,0.940005,1
-0.014374,0.454313,2
0.996650,0.465269,1
0.415492,0.297434,2
0.123322,0.557299,2
0.031307,0.535685,2
1.033460,0.040436,1
0.004281,0.998671,1
0.476162,0.042465,2
0.463610,0.140944,2
0.412002,0.317229,2
0.975266,0.220427,1
0.288646,0.970059,1
1.022127,0.205143,1
0.134524,1.037289,1
0.920440,0.388380,1
0.289679,0.464243,2
0.965454,0.064440,1
0.704787,0.743373,1
0.455979,0.886705,1
0.938153,0.003945,1
0.950012,0.083588,1
0.388515,0.856262,1
0.893398,0.499249,1
0.593932,0.802068,1
0.025010,1.049635,1
0.757291,0.700298,1
0.447254,0.285330,2
0.681979,0.698720,1
1.054274,0.047612,1
0.925263,0.097165,1
0.081055,0.427801,2
0.484563,0.097002,2
0.240780,1.041582,1
1.095157,0.093396,1
0.173148,0.967664,1
0.463514,0.018387,2
0.041989,0.991512,1
0.475261,0.853085,1
0.953063,0.286194,1
0.722209,0.585353,1
0.196347,0.414640,2
0.483549,0.151150,2
0.611058,0.931596,1
0.081607,0.581629,2
0.982375,0.033436,1
0.058172,0.419156,2
0.459732,0.329308,2
1.098159,0.269180,1
0.957057,0.152529,1
0.988446,0.058754,1
0.116449,0.458816,2
0.089153,0.919922,1
0.300447,0.398397,2
0.463102,0.892882,1
0.981179,0.141514,1
1.025759,0.152013,1
0.454857,0.223223,2
0.578278,0.105034,2
0.334071,0.348945,2
0.009352,0.515001,2
0.142423,0.489106,2
0.823871,0.633684,1
1.014260,0.352761,1
0.447103,0.108203,2
0.846579,0.262588,1
0.955744,0.518576,1
0.210566,0.354940,2
0.023867,1.039379,1
0.830986,0.626652,1
0.251436,0.917858,1
0.058632,1.059373,1
1.048490,-0.000859,1
0.870969,0.446724,1
0.208719,0.431790,2
0.523586,0.006000,2
0.087499,0.978259,1
0.374771,0.251316,2
0.288941,0.416177,2
0.775833,0.795149,1
0.366974,0.359412,2
0.151469,0.416599,2
0.574259,0.778649,1
0.576086,0.826640,1
1.037934,0.055975,1
0.334337,0.932209,1
0.474077,0.850494,1
0.135364,0.500405,2
0.945146,0.219606,1
0.096187,0.478540,2
0.983298,0.072729,1
0.393346,0.273009,2
0.225764,0.945041,1
0.348576,0.836462,1
0.506135,0.939816,1
0.316569,0.357037,2
0.149802,0.545116,2
0.026060,0.532778,2
0.400075,0.261379,2
1.001001,0.011594,1
0.310205,0.459228,2
0.712062,0.696182,1
0.413323,0.256149,2
0.190501,0.385929,2
0.474173,0.081568,2
1.002915,0.007562,1
0.457040,0.069768,2
0.340458,0.260432,2
0.870200,0.516860,1
0.468916,0.164123,2
0.103128,0.515736,2
0.248855,0.896097,1
0.196186,0.482884,2
0.963447,0.372508,1
0.347370,0.303635,2
0.513479,0.195918,2
0.207974,0.954732,1
0.713164,0.664687,1
0.087651,0.505539,2
0.447193,0.109234,2
0.546427,0.019941,2
0.425138,0.215563,2
0.957838,0.256153,1
0.974961,0.091507,1
0.950853,0.485410,1
0.418754,-0.003215,2
0.291592,0.941797,1
0.372481,0.117732,2
0.183649,0.545244,2
0.170789,0.388951,2
0.490698,-0.002582,2
0.119556,0.534633,2
0.858633,0.460715,1
1.023800,0.149747,1
0.687494,0.724076,1
1.081694,0.117401,1
0.426842,0.114401,2
0.314108,0.459992,2
0.252570,0.946453,1
0.507572,0.044748,2
0.084806,0.957883,1
0.369189,0.268884,2
0.139108,1.017248,1
0.154089,0.492610,2
0.079469,1.024084,1
0.233374,0.465761,2
0.501736,0.149943,2
0.023904,1.020526,1
0.846082,0.559233,1
0.844165,0.637007,1
0.159446,0.569833,2
0.398297,0.184546,2
0.011072,0.872713,1
0.458202,0.013506,2
0.657124,0.746270,1
0.778619,0.484270,1
0.822578,0.643253,1
0.529503,0.906882,1
0.952560,0.349514,1
0.273903,0.365807,2
0.875510,0.470143,1
0.350124,0.999242,1
0.972529,0.371285,1
0.454924,0.255587,2
0.795009,0.524175,1
0.644972,0.649618,1
0.633939,0.781436,1
0.560579,0.023786,2
0.364920,0.205544,2
0.771291,0.645435,1
0.519775,0.903887,1
0.517230,0.898572,1
0.223640,0.382117,2
0.445643,0.029427,2
0.433147,0.336213,2
0.978038,0.456181,1
0.612972,0.065937,2
0.879512,0.546791,1
0.424508,0.281951,2
0.157365,0.513909,2
0.410860,0.411549,2
0.320340,0.235688,2
0.716029,0.612507,1
0.347929,0.371632,2
0.259992,0.383427,2
0.924032,0.171153,1
0.931548,0.565020,1
0.347761,0.245149,2
0.370936,0.281114,2
0.629429,0.821358,1
0.528479,0.001678,2
0.954094,0.043718,1
0.298960,0.447933,2
0.038606,0.551591,2
0.607411,0.781273,1
0.989372,0.207642,1
1.094486,0.138106,1
0.704988,0.703524,1
0.860459,0.495627,1
0.460702,0.044164,2
0.009999,0.440559,2
0.536025,0.005217,2
0.322472,0.516004,2
0.130778,0.491760,2
0.297050,0.406345,2
0.070785,0.455027,2
0.970786,0.032464,1
0.985156,0.429805,1
0.340238,0.392219,2
0.289637,0.399771,2
0.955505,0.324375,1
0.376743,0.028575,2
0.445344,0.069870,2
0.697527,0.683301,1
1.056160,0.075910,1
0.465749,0.023912,2
0.401711,0.254059,2
0.336795,0.453431,2
0.809887,0.676840,1
0.464927,0.088705,2
0.355552,0.226310,2
0.948971,0.323548,1
0.365509,0.328692,2
0.432454,0.027764,2
0.203355,0.867531,1
0.471562,0.931818,1
0.506252,0.887161,1
0.909935,0.197210,1
0.735045,0.605612,1
0.790103,0.599592,1
0.296407,0.978516,1
0.341224,0.212371,2
0.029004,0.579447,2
0.588247,0.785660,1
0.103238,0.552676,2
0.524098,0.069137,2
0.513119,0.076545,2
0.049439,0.488364,2
0.837811,0.559374,1
0.848040,0.568346,1
0.344039,0.130790,2
0.502626,0.058562,2
0.707502,0.744519,1
0.090468,0.467898,2
0.507419,0.830446,1
0.772517,0.650472,1
0.419738,0.235738,2
0.129132,1.045032,1
0.495690,0.071612,2
0.569691,0.015423,2
0.513109,0.040170,2
0.307149,0.381197,2
0.468566,0.251494,2
0.300200,0.265834,2
0.701302,0.716239,1
0.377254,0.263262,2
0.290061,0.846719,1
0.021009,0.508071,2
0.285258,0.359824,2
0.150632,0.468886,2
0.108241,0.391911,2
0.174152,0.985149,1
0.864565,0.495922,1
0.295703,0.276162,2
1.021100,0.251347,1
0.318516,0.387895,2
0.481552,0.063168,2
0.484359,0.047894,2
0.630518,0.748593,1
0.217374,0.411738,2
0.408509,0.293099,2
0.264770,0.371077,2
0.485093,0.247811,2
0.187387,0.476030,2
0.571790,0.046431,2
0.089545,0.975737,1
0.157763,1.029361,1
0.268541,0.935598,1
0.974896,0.200541,1
0.973780,0.107583,1
0.324692,0.395950,2
0.420906,0.240010,2
0.352918,1.023206,1
0.356516,0.299040,2
0.772635,0.473364,1
0.022487,0.440196,2
0.596992,0.741758,1
-0.011602,0.445938,2
0.392892,0.343311,2
0.482006,0.208323,2
0.249070,0.478451,2
0.390877,0.262501,2
0.145608,0.974987,1
0.863681,0.661103,1
0.379217,0.798949,1
0.342169,0.400130,2
0.135586,1.070091,1
0.605609,0.755751,1
0.033070,0.600895,2
0.516710,0.097196,2
0.489798,0.114831,2
0.263013,0.908846,1
0.426897,0.055681,2
0.239504,0.382944,2
0.955422,0.187835,1
1.025178,0.067485,1
0.168493,0.393010,2
0.198258,1.019598,1
0.943033,0.208949,1
0.622358,0.740662,1
0.597654,0.054901,2
0.076303,0.515493,2
0.191953,0.917972,1
0.450040,0.287185,2
0.553299,0.086869,2
0.783624,0.446530,1
0.159983,0.902181,1
0.360097,0.285117,2
0.486100,0.193359,2
0.472598,0.055747,2
0.651729,0.656419,1
0.429598,0.897369,1
0.466575,0.307025,2
0.565120,0.043628,2
0.341316,0.932617,1
0.063303,0.479660,2
0.239167,0.473343,2
0.304188,0.314334,2
0.107689,0.454657,2
0.169026,0.499765,2
0.375249,0.916481,1
0.500734,0.072123,2
0.470638,0.091547,2
0.609708,0.842424,1
0.298576,0.367634,2
0.250659,0.480032,2
0.065213,1.016866,1
0.942604,0.504762,1
0.232573,0.383697,2
0.287219,0.957067,1
0.121782,0.460811,2
0.859126,0.585021,1
0.004575,0.598350,2
0.773140,0.509089,1
0.464342,0.182846,2
0.511855,0.184824,2
0.426125,0.256601,2
0.390632,0.959499,1
0.523827,0.198269,2
0.954598,0.225221,1
0.240265,0.488730,2
0.442268,0.232872,2
0.316147,0.922747,1
0.401241,0.902021,1
0.471251,0.183973,2
0.995044,0.371400,1
0.128304,0.969877,1
0.939821,0.074816,1
0.523650,0.101187,2
0.027662,0.402456,2
0.991793,0.253433,1
0.862621,0.431936,1
0.330057,0.308022,2
0.373578,0.361104,2
0.244146,0.465813,2
0.262397,0.965593,1
0.453007,0.240883,2
0.762660,0.581178,1
0.361314,0.309071,2
0.354162,0.341384,2
0.702628,0.779766,1
0.428411,0.899524,1
0.273295,0.433182,2
0.393327,0.884366,1
1.078216,0.040529,1
0.438461,0.189222,2
0.068114,0.992905,1
0.860804,0.387197,1
0.267692,0.355348,2
0.609772,0.840919,1
0.554301,0.069632,2
0.905312,0.455668,1
0.997909,0.196527,1
0.306485,0.418189,2
0.459364,0.103844,2
0.888848,0.435973,1
0.504056,0.192734,2
0.977519,0.283015,1
0.408575,0.273182,2
0.837426,0.538732,1
0.752762,0.569293,1
0.240045,0.450649,2
0.111418,1.037866,1
0.308609,0.476699,2
0.372449,0.349806,2
0.779405,0.545852,1
0.757131,0.723783,1
0.372654,0.098954,2
0.457929,0.292388,2
0.241223,0.391441,2
0.121880,0.994127,1
0.465387,0.274798,2
0.833132,0.627532,1
0.154659,0.549857,2
0.750649,0.677016,1
0.207129,0.522900,2
0.594420,0.000459,2
0.153475,0.460572,2
0.170032,0.486246,2
0.117643,1.009397,1
0.842226,0.611970,1
0.458894,0.082248,2
0.458620,0.242005,2
0.420240,0.323265,2
0.954193,0.030165,1
0.125322,1.007746,1
0.532345,0.808375,1
0.456501,0.925540,1
0.149004,0.411228,2
0.084131,1.027136,1
0.372722,0.230700,2
0.239100,0.470356,2
0.218939,0.469553,2
0.016680,0.928714,1
0.008146,0.585025,2
0.959461,0.361186,1
0.356431,0.148671,2
0.395502,0.281971,2
0.034116,0.494980,2
0.911128,0.329296,1
0.957866,0.269488,1
0.512148,0.784655,1
0.320010,0.472441,2
1.016874,0.436507,1
0.766697,0.623548,1
0.900318,0.299895,1
0.467294,0.248347,2
0.533363,0.288298,2
0.296131,0.384279,2
0.946572,0.097674,1
0.835132,0.626673,1
0.359088,0.906926,1
0.420619,0.031989,2
0.311962,0.352748,2
0.206981,0.515861,2
1.070924,0.141736,1
0.024887,0.514903,2
0.416139,0.194325,2
0.683672,0.756222,1
0.464200,0.865046,1
1.018619,0.250823,1
0.154800,0.965503,1
0.089859,0.511483,2
0.099278,0.468130,2
0.034501,0.396660,2
0.278907,0.401994,2
0.967457,0.473108,1
0.834051,0.756450,1
0.430879,0.920394,1
-0.006802,0.473047,2
0.826356,0.575084,1
0.298989,0.331313,2
0.847704,0.544678,1
0.110536,1.021437,1
0.787718,0.666257,1
0.508918,0.174816,2
0.149335,0.410264,2
0.417011,0.286892,2
0.644738,0.662143,1
0.323430,0.402760,2
0.533208,0.181839,2
0.766081,0.660253,1
0.057070,0.465085,2
0.640586,0.908794,1
0.393867,0.162935,2
0.454498,0.215997,2
0.223562,0.400914,2
0.352695,0.933263,1
0.257707,0.474030,2
0.134369,1.051465,1
0.480989,0.796476,1
1.000602,0.142866,1
0.174279,0.462695,2
0.908332,0.406287,1
0.660966,0.913150,1
0.497859,0.049304,2
0.142275,0.457778,2
0.321036,0.933405,1
0.073185,0.578107,2
0.477298,0.208758,2
0.112023,0.454392,2
0.248346,0.993822,1
0.145015,0.502062,2
0.042221,0.969724,1
0.455878,0.924664,1
0.968617,0.412637,1
0.720197,0.764650,1
0.439067,0.244909,2
0.398742,0.264421,2
0.407421,0.805117,1
1.045467,0.017157,1
0.535918,0.041216,2
0.103600,0.945872,1
0.169932,0.523583,2
0.176410,0.431818,2
0.507987,0.768401,1
0.823789,0.664154,1
0.083271,0.969454,1
0.282771,0.401826,2
0.442701,0.001936,2
0.241511,0.477512,2
0.541565,0.209406,2
1.004812,0.150346,1
0.069037,0.467123,2
0.478389,0.164784,2
0.033166,0.991930,1
0.542686,0.855406,1
0.403430,0.270639,2
0.279059,1.049245,1
0.883488,0.233648,1
0.226466,0.431289,2
0.508598,0.334219,2
0.324799,0.914422,1
0.375116,0.927679,1
0.975631,0.005468,1
0.589486,0.730979,1
0.076290,1.026835,1
1.090163,0.221501,1
0.044383,0.502309,2
0.513359,0.104045,2
0.993734,0.333326,1
0.758579,0.739669,1
0.132034,0.463000,2
0.480399,0.194975,2
0.064274,1.014175,1
0.175940,0.443796,2
0.020335,0.478488,2
0.127677,0.459845,2
0.475112,0.158098,2
0.599032,0.815885,1
0.264554,1.000041,1
0.396138,0.314957,2
0.029632,0.973805,1
0.544308,0.071506,2
0.668873,0.734536,1
0.424277,0.103756,2
0.516388,0.014848,2
0.494322,0.239153,2
0.021633,1.006511,1
1.035368,0.087681,1
0.127956,0.499516,2
0.540596,0.075799,2
0.270027,0.407072,2
0.794452,0.523052,1
0.496661,0.218941,2
0.617981,0.837962,1
0.146908,0.424848,2
0.768991,0.628086,1
0.219742,0.952228,1
0.128300,0.492909,2
0.279524,1.021935,1
0.316986,0.442541,2
0.347719,0.422270,2
0.402016,1.003965,1
0.075331,0.518858,2
0.426174,0.268951,2
0.428029,0.248919,2
0.256092,0.988723,1
0.560481,0.175172,2
0.476003,0.896323,1
0.560787,0.826025,1
0.401478,0.368485,2
0.207601,0.456655,2
0.449154,0.878187,1
0.943895,0.289307,1
-0.012182,0.964437,1
0.244259,0.954764,1
0.462131,0.135126,2
0.500874,0.820441,1
0.139616,0.602443,2
0.739488,0.746956,1
-0.008778,0.526232,2
0.569015,0.890217,1
0.080816,0.484813,2
0.374384,0.205968,2
0.829475,0.574043,1
0.929569,0.296598,1
0.918061,0.417969,1
0.523729,0.845244,1
0.464566,0.054604,2
0.614265,0.785351,1
0.522329,0.317480,2
0.459196,0.056304,2
0.102562,0.553852,2
0.383929,0.236797,2
0.882241,0.570257,1
0.985410,0.005390,1
0.926819,0.516149,1
0.859634,0.541140,1
0.419115,0.286352,2
0.717776,0.646779,1
0.505697,0.946253,1
0.260700,0.430857,2
0.528098,0.133260,2
0.072553,0.457457,2
0.216496,0.432944,2
0.637267,0.836267,1
0.043311,0.555594,2
0.663007,0.810489,1
0.453692,0.300504,2
0.223520,0.963678,1
0.849039,0.561711,1
0.132354,1.036500,1
0.454183,0.923293,1
0.222036,0.458172,2
0.228439,0.345445,2
1.085658,0.035557,1
0.038073,0.439785,2
0.245827,0.400898,2
0.513882,0.129164,2
0.514234,0.013983,2
0.257606,0.427820,2
0.575642,0.845754,1
0.547535,0.044200,2
1.024027,0.128921,1
0.059159,0.462881,2
0.467320,0.034016,2
0.638706,0.850712,1
0.293675,0.360654,2
0.312219,0.431616,2
0.290241,0.935336,1
0.440223,0.226382,2
0.559717,0.848209,1
0.927571,0.386399,1
0.236629,0.990262,1
0.397988,0.960079,1
0.313249,0.352813,2
0.882672,0.449099,1
1.058598,0.004862,1
0.907735,0.422947,1
0.348873,0.373159,2
0.114645,0.985705,1
0.049794,0.448786,2
-0.003393,0.541839,2
0.153577,0.451599,2
0.545015,0.795971,1
0.943812,0.500100,1
0.416715,0.166100,2
0.179029,0.939816,1
0.861740,0.476740,1
0.469793,0.873077,1
0.400690,0.372081,2
0.996337,0.344998,1
0.438734,0.321497,2
0.118344,0.932933,1
0.805847,0.601972,1
0.537789,0.180507,2
0.990264,0.368950,1
0.854783,0.343022,1
0.339935,0.295833,2
0.134382,0.555362,2
0.498853,0.161948,2
0.931955,0.318629,1
0.238298,1.016527,1
0.275825,0.425311,2
0.013088,0.517180,2
0.031228,0.956527,1
0.369058,0.987600,1
-0.014451,0.964945,1
1.049930,0.177909,1
0.230213,0.414763,2
0.944259,0.113643,1
0.028495,0.424074,2
0.450649,0.889578,1
0.004155,1.044878,1
0.453356,0.188816,2
0.420873,0.362717,2
0.981647,0.074008,1
